2016-02-22 22:56:23,674 [Worker-1] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.example.spring:NonSpring:0.0.1-SNAPSHOT @ /Users/Manohar/Documents/workspace/Training/NonSpring/pom.xml.
2016-03-30 01:31:30,554 [Worker-227] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/hibernate/hibernate3/3.2.3.ga/hibernate3-3.2.3.ga.pom
2016-03-30 01:31:30,555 [Worker-227] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for org.hibernate:hibernate3:jar:3.2.3.ga is missing, no dependency information available
2016-03-30 01:31:30,918 [Worker-227] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/hibernate/hibernate3/3.2.3.ga/hibernate3-3.2.3.ga.jar
2016-03-30 01:31:30,942 [Worker-227] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-03-30 01:31:30,942 [Worker-227] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2016-03-30 01:31:30,943 [Worker-227] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-03-30 01:31:30,943 [Worker-227] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2016-03-30 01:31:30,965 [Worker-226] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for org.hibernate:hibernate3:jar:3.2.3.ga is missing, no dependency information available
2016-03-30 01:31:30,986 [Worker-226] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for org.hibernate:hibernate3:jar:3.2.3.ga is missing, no dependency information available
2016-03-30 01:31:41,242 [Worker-227] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.example.spring.data:SpringHibernate:0.0.1-SNAPSHOT @ /Users/Manohar/Documents/workspace/Training/SpringData/SpringHibernate/pom.xml.
2016-03-30 01:31:41,251 [Worker-227] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for org.hibernate:hibernate3:jar:3.2.3.GA is missing, no dependency information available
2016-03-30 01:31:41,272 [Worker-227] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-03-30 01:31:41,272 [Worker-227] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2016-03-30 01:31:41,272 [Worker-227] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-03-30 01:31:41,272 [Worker-227] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2016-03-30 01:31:41,294 [Worker-226] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for org.hibernate:hibernate3:jar:3.2.3.GA is missing, no dependency information available
2016-03-30 01:31:41,315 [Worker-226] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for org.hibernate:hibernate3:jar:3.2.3.GA is missing, no dependency information available
2016-03-30 01:31:55,759 [Worker-226] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.example.spring.data:SpringHibernate:0.0.1-SNAPSHOT @ /Users/Manohar/Documents/workspace/Training/SpringData/SpringHibernate/pom.xml.
2016-03-30 01:31:55,768 [Worker-226] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for hibernate:hibernate3:jar:3.2.3.GA is missing, no dependency information available
2016-03-30 01:31:55,794 [Worker-226] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-03-30 01:31:55,794 [Worker-226] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2016-03-30 01:31:55,795 [Worker-226] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-03-30 01:31:55,795 [Worker-226] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2016-03-30 01:31:56,049 [Worker-230] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for hibernate:hibernate3:jar:3.2.3.GA is missing, no dependency information available
2016-03-30 01:31:56,066 [Worker-230] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for hibernate:hibernate3:jar:3.2.3.GA is missing, no dependency information available
2016-03-30 01:32:05,363 [Worker-226] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.example.spring.data:SpringHibernate:0.0.1-SNAPSHOT @ /Users/Manohar/Documents/workspace/Training/SpringData/SpringHibernate/pom.xml.
2016-03-30 01:32:05,397 [Worker-226] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-03-30 01:32:05,397 [Worker-226] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2016-03-30 01:32:05,397 [Worker-226] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-03-30 01:32:05,398 [Worker-226] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2016-03-30 01:34:57,111 [Worker-226] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.example.spring.data:SpringHibernate:0.0.1-SNAPSHOT @ /Users/Manohar/Documents/workspace/Training/SpringData/SpringHibernate/pom.xml.
2016-03-30 01:34:57,796 [Worker-226] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/hibernate/hibernate-core/5.0.2.Final/hibernate-core-5.0.2.Final.pom
2016-03-30 01:34:57,831 [Worker-226] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/hibernate/hibernate-core/5.0.2.Final/hibernate-core-5.0.2.Final.pom
2016-03-30 01:34:57,870 [Worker-226] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/jboss/logging/jboss-logging/3.3.0.Final/jboss-logging-3.3.0.Final.pom
2016-03-30 01:34:57,903 [Worker-226] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/jboss/logging/jboss-logging/3.3.0.Final/jboss-logging-3.3.0.Final.pom
2016-03-30 01:34:57,973 [Worker-226] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/jboss/jboss-parent/15/jboss-parent-15.pom
2016-03-30 01:34:58,012 [Worker-226] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/jboss/jboss-parent/15/jboss-parent-15.pom
2016-03-30 01:34:58,050 [Worker-226] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/geronimo/specs/geronimo-jta_1.1_spec/1.1.1/geronimo-jta_1.1_spec-1.1.1.pom
2016-03-30 01:34:58,084 [Worker-226] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/geronimo/specs/geronimo-jta_1.1_spec/1.1.1/geronimo-jta_1.1_spec-1.1.1.pom
2016-03-30 01:34:58,135 [Worker-226] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/geronimo/specs/specs/1.4/specs-1.4.pom
2016-03-30 01:34:58,173 [Worker-226] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/geronimo/specs/specs/1.4/specs-1.4.pom
2016-03-30 01:34:58,218 [Worker-226] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/geronimo/genesis/config/project-config/1.2/project-config-1.2.pom
2016-03-30 01:34:58,256 [Worker-226] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/geronimo/genesis/config/project-config/1.2/project-config-1.2.pom
2016-03-30 01:34:58,294 [Worker-226] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/geronimo/genesis/config/config/1.2/config-1.2.pom
2016-03-30 01:34:58,333 [Worker-226] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/geronimo/genesis/config/config/1.2/config-1.2.pom
2016-03-30 01:34:58,373 [Worker-226] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/geronimo/genesis/genesis/1.2/genesis-1.2.pom
2016-03-30 01:34:58,407 [Worker-226] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/geronimo/genesis/genesis/1.2/genesis-1.2.pom
2016-03-30 01:34:58,446 [Worker-226] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/hibernate/javax/persistence/hibernate-jpa-2.1-api/1.0.0.Final/hibernate-jpa-2.1-api-1.0.0.Final.pom
2016-03-30 01:34:58,481 [Worker-226] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/hibernate/javax/persistence/hibernate-jpa-2.1-api/1.0.0.Final/hibernate-jpa-2.1-api-1.0.0.Final.pom
2016-03-30 01:34:58,522 [Worker-226] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/javassist/javassist/3.18.1-GA/javassist-3.18.1-GA.pom
2016-03-30 01:34:58,559 [Worker-226] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/javassist/javassist/3.18.1-GA/javassist-3.18.1-GA.pom
2016-03-30 01:34:58,597 [Worker-226] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/jboss/jandex/1.2.2.Final/jandex-1.2.2.Final.pom
2016-03-30 01:34:58,634 [Worker-226] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/jboss/jandex/1.2.2.Final/jandex-1.2.2.Final.pom
2016-03-30 01:34:58,673 [Worker-226] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/jboss/jboss-parent/12/jboss-parent-12.pom
2016-03-30 01:34:58,742 [Worker-226] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/jboss/jboss-parent/12/jboss-parent-12.pom
2016-03-30 01:34:58,787 [Worker-226] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/hibernate/common/hibernate-commons-annotations/5.0.0.Final/hibernate-commons-annotations-5.0.0.Final.pom
2016-03-30 01:34:58,824 [Worker-226] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/hibernate/common/hibernate-commons-annotations/5.0.0.Final/hibernate-commons-annotations-5.0.0.Final.pom
2016-03-30 01:34:58,887 [Worker-226] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/hibernate/hibernate-core/5.0.2.Final/hibernate-core-5.0.2.Final.jar
2016-03-30 01:35:01,157 [Worker-226] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/hibernate/hibernate-core/5.0.2.Final/hibernate-core-5.0.2.Final.jar
2016-03-30 01:35:01,196 [Worker-226] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/jboss/logging/jboss-logging/3.3.0.Final/jboss-logging-3.3.0.Final.jar
2016-03-30 01:35:01,249 [Worker-226] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/jboss/logging/jboss-logging/3.3.0.Final/jboss-logging-3.3.0.Final.jar
2016-03-30 01:35:01,293 [Worker-226] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/geronimo/specs/geronimo-jta_1.1_spec/1.1.1/geronimo-jta_1.1_spec-1.1.1.jar
2016-03-30 01:35:01,328 [Worker-226] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/geronimo/specs/geronimo-jta_1.1_spec/1.1.1/geronimo-jta_1.1_spec-1.1.1.jar
2016-03-30 01:35:01,363 [Worker-226] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/hibernate/javax/persistence/hibernate-jpa-2.1-api/1.0.0.Final/hibernate-jpa-2.1-api-1.0.0.Final.jar
2016-03-30 01:35:01,441 [Worker-226] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/hibernate/javax/persistence/hibernate-jpa-2.1-api/1.0.0.Final/hibernate-jpa-2.1-api-1.0.0.Final.jar
2016-03-30 01:35:01,493 [Worker-226] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/javassist/javassist/3.18.1-GA/javassist-3.18.1-GA.jar
2016-03-30 01:35:01,720 [Worker-226] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/javassist/javassist/3.18.1-GA/javassist-3.18.1-GA.jar
2016-03-30 01:35:01,757 [Worker-226] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/jboss/jandex/1.2.2.Final/jandex-1.2.2.Final.jar
2016-03-30 01:35:01,807 [Worker-226] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/jboss/jandex/1.2.2.Final/jandex-1.2.2.Final.jar
2016-03-30 01:35:01,847 [Worker-226] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/hibernate/common/hibernate-commons-annotations/5.0.0.Final/hibernate-commons-annotations-5.0.0.Final.jar
2016-03-30 01:35:01,909 [Worker-226] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/hibernate/common/hibernate-commons-annotations/5.0.0.Final/hibernate-commons-annotations-5.0.0.Final.jar
2016-03-30 01:35:01,981 [Worker-226] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-03-30 01:35:01,982 [Worker-226] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2016-03-30 01:35:01,983 [Worker-226] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-03-30 01:35:01,983 [Worker-226] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2016-03-30 01:35:03,342 [Worker-225] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-03-30 01:35:03,343 [Worker-225] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 4 resources
2016-03-30 01:35:03,345 [Worker-225] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-03-30 01:35:03,345 [Worker-225] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2016-03-30 01:35:04,755 [Worker-225] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.example.spring.data:SpringHibernate:0.0.1-SNAPSHOT @ /Users/Manohar/Documents/workspace/Training/SpringData/SpringHibernate/pom.xml.
2016-03-30 01:35:04,799 [Worker-225] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-03-30 01:35:04,800 [Worker-225] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2016-03-30 01:35:04,800 [Worker-225] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-03-30 01:35:04,800 [Worker-225] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2016-03-30 01:35:07,295 [Worker-226] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.example.spring.data:SpringHibernate:0.0.1-SNAPSHOT @ /Users/Manohar/Documents/workspace/Training/SpringData/SpringHibernate/pom.xml.
2016-03-30 01:35:07,339 [Worker-226] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-03-30 01:35:07,339 [Worker-226] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2016-03-30 01:35:07,339 [Worker-226] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-03-30 01:35:07,339 [Worker-226] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2016-03-30 01:35:12,375 [Worker-231] INFO  o.e.m.i.launch.MavenLaunchDelegate - /Users/Manohar/Documents/workspace/Training/SpringData/SpringHibernate
2016-03-30 01:35:12,375 [Worker-231] INFO  o.e.m.i.launch.MavenLaunchDelegate -  mvn  -B -s /Users/Manohar/Applications/Tools/apache-maven-3.3.9/conf/settings.xml install
2016-03-30 01:35:15,100 [Worker-225] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-03-30 01:35:15,101 [Worker-225] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2016-03-30 01:35:15,102 [Worker-225] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-03-30 01:35:15,102 [Worker-225] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2016-03-30 01:37:46,069 [Worker-234] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-03-30 01:37:46,069 [Worker-234] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2016-03-30 01:37:46,069 [Worker-234] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-03-30 01:37:46,070 [Worker-234] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2016-03-30 01:39:00,959 [Worker-234] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-03-30 01:39:00,959 [Worker-234] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2016-03-30 01:39:00,959 [Worker-234] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-03-30 01:39:00,960 [Worker-234] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2016-03-30 01:41:04,274 [Worker-231] INFO  o.e.m.i.launch.MavenLaunchDelegate - /Users/Manohar/Documents/workspace/Training/SpringData/SpringHibernate
2016-03-30 01:41:04,274 [Worker-231] INFO  o.e.m.i.launch.MavenLaunchDelegate -  mvn  -B -s /Users/Manohar/Applications/Tools/apache-maven-3.3.9/conf/settings.xml install
2016-03-30 01:41:06,501 [Worker-231] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-03-30 01:41:06,501 [Worker-231] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
